,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
7406,7406,51633,20,hybrid,1000,216,Gambia,alpha,981951.0865314188,1040.0000000000002,981096.7495324686,440,22.237335,0.016,1.67,0.02672,1.0,7.228999999999999
7407,7407,51633,20,hybrid,1000,216,Mozambique,beta,791190.5686984758,944.29981696,790110.1335031893,537,22.35898,0.016,1.0,0.016,1.0,3.366
7409,7409,51633,20,hybrid,1000,216,Mozambique,beta,792201.0708641403,1060.0,790693.6703255279,32,22.225399,0.016,1.0,0.016,1.0,3.366
7410,7410,51633,20,hybrid,1000,216,Gambia,alpha,982150.4074193244,1100.0,981061.6610277815,733,22.17961,0.016,1.67,0.02672,1.0,7.228999999999999
7412,7412,51633,20,hybrid,1000,216,Mozambique,beta,785327.1732838616,1200.0,783736.6564700265,11,22.22873,0.016,1.0,0.016,1.0,3.366
7413,7413,51633,20,hybrid,1000,216,Gambia,beta,899869.3510358934,1060.0,898652.852728483,61,22.29855,0.016,1.0,0.016,1.0,7.228999999999999
7416,7416,51633,20,hybrid,1000,216,Mozambique,alpha,917801.4938905044,1180.0,916895.0818503104,120,22.166618,0.016,1.67,0.02672,1.0,3.366
7417,7417,51633,20,hybrid,1000,216,Gambia,alpha,980030.0481573814,960.0,979263.1484293644,20,22.183537,0.016,1.67,0.02672,1.0,7.228999999999999
7418,7418,51633,20,hybrid,1000,216,Mozambique,beta,793263.864710193,980.0,792746.9315394381,820,22.221062,0.016,1.0,0.016,1.0,3.366
7420,7420,51633,20,hybrid,1000,216,Gambia,alpha,980367.8319872064,1140.0,979161.329115522,423,22.15133,0.016,1.67,0.02672,1.0,7.228999999999999
7421,7421,51633,20,hybrid,1000,216,Mozambique,beta,780080.4588426589,1170.6993205379072,779081.6400182836,817,22.335466,0.016,1.0,0.016,1.0,3.366
7424,7424,51633,20,hybrid,1000,216,Mozambique,beta,789264.9417570712,1100.0,788238.299063988,398,22.262035,0.016,1.0,0.016,1.0,3.366
7428,7428,51633,20,hybrid,1000,216,Mozambique,alpha,917544.9591005566,1080.0000000000002,916786.3643581922,404,22.244135,0.016,1.67,0.02672,1.0,3.366
7434,7434,51633,20,hybrid,1000,216,Mozambique,beta,783003.8569014019,923.5385051833958,782209.2077275293,79,22.319626,0.016,1.0,0.016,1.0,3.366
7435,7435,51633,20,hybrid,1000,216,Gambia,beta,895202.2937105591,1040.0,893995.1426413817,1,22.165983,0.016,1.0,0.016,1.0,7.228999999999999
7436,7436,51633,20,hybrid,1000,216,Mozambique,beta,787526.6506974631,1245.159780352,786590.0765771316,962,22.209787,0.016,1.0,0.016,1.0,3.366
7437,7437,51633,20,hybrid,1000,216,Gambia,alpha,979968.6392366468,1040.0,978912.7029361504,731,22.294596,0.016,1.67,0.02672,1.0,7.228999999999999
7438,7438,51633,20,hybrid,1000,216,Mozambique,beta,794593.3205785672,1198.4884258895036,793599.704937056,963,22.30829,0.016,1.0,0.016,1.0,3.366
7439,7439,51633,20,hybrid,1000,216,Mozambique,gamma,948514.6912110364,1480.0,946979.6725771785,68,22.363745,0.016,2.0,0.032,1.0,3.366
7440,7440,51633,20,hybrid,1000,216,Gambia,delta,1003643.1195079698,1040.0,1002577.0144242748,214,22.22663,0.016,2.2,0.0352,1.0,7.228999999999999
7441,7441,51633,20,hybrid,1000,216,Mozambique,gamma,946953.8993126784,1180.0,945794.2459467918,185,22.305,0.016,2.0,0.032,1.0,3.366
7443,7443,51633,20,hybrid,1000,216,Mozambique,beta,781317.4885891706,1140.0,780496.6713485768,362,22.297523,0.016,1.0,0.016,1.0,3.366
7445,7445,51633,20,hybrid,1000,216,Gambia,beta,894050.1169837406,1078.4884258895036,893277.166071912,4,22.132227,0.016,1.0,0.016,1.0,7.228999999999999
7446,7446,51633,20,hybrid,1000,216,Mozambique,delta,961841.8751955284,1120.0,960544.0370628329,853,22.365532,0.016,2.2,0.0352,1.0,3.366
7447,7447,51633,20,hybrid,1000,216,Gambia,gamma,998044.5142481882,880.0,997229.9994439716,225,22.256355,0.016,2.0,0.032,1.0,7.228999999999999
7448,7448,51633,20,hybrid,1000,216,Gambia,alpha,981980.3897510757,940.0,980697.4046171944,771,22.207647,0.016,1.67,0.02672,1.0,7.228999999999999
7453,7453,51633,20,hybrid,1000,216,Gambia,alpha,979782.682140908,1040.0,978501.131155888,96,22.159742,0.016,1.67,0.02672,1.0,7.228999999999999
7456,7456,51633,20,hybrid,1000,216,Mozambique,beta,788678.1374086675,840.0,787923.4012288708,727,22.24616,0.016,1.0,0.016,1.0,3.366
7457,7457,51633,20,hybrid,1000,216,Gambia,alpha,980732.4955980172,1300.0,979122.4494291672,763,22.36015,0.016,1.67,0.02672,1.0,7.228999999999999
7458,7458,51633,20,hybrid,1000,216,Mozambique,beta,784151.4422830446,1040.0,783464.188641352,216,22.347265,0.016,1.0,0.016,1.0,3.366
7460,7460,51633,20,hybrid,1000,216,Mozambique,beta,787448.1541302203,860.0,787212.4825086405,669,22.207167,0.016,1.0,0.016,1.0,3.366
7461,7461,51633,20,hybrid,1000,216,Mozambique,delta,960075.2091308573,1020.0,959056.5106414544,262,22.145893,0.016,2.2,0.0352,1.0,3.366
7463,7463,51633,20,hybrid,1000,216,Gambia,alpha,980491.4754555024,1140.0,979550.144691664,403,22.110554,0.016,1.67,0.02672,1.0,7.228999999999999
7464,7464,51633,20,hybrid,1000,216,Mozambique,beta,776226.4950292062,998.4884258895036,775062.8077970683,655,22.08016,0.016,1.0,0.016,1.0,3.366
7465,7465,51633,20,hybrid,1000,216,Mozambique,alpha,922831.7614349906,1320.0,921357.0999470284,946,22.369045,0.016,1.67,0.02672,1.0,3.366
7466,7466,51633,20,hybrid,1000,216,Gambia,alpha,982817.4972845252,1180.0,981475.1225202348,437,22.187843,0.016,1.67,0.02672,1.0,7.228999999999999
7467,7467,51633,20,hybrid,1000,216,Mozambique,beta,779733.3466932075,1128.916100448256,778352.0630111462,472,22.229488,0.016,1.0,0.016,1.0,3.366
7468,7468,51633,20,hybrid,1000,216,Gambia,delta,1003401.9442395032,980.0,1002358.7563395556,576,22.185139,0.016,2.2,0.0352,1.0,7.228999999999999
7469,7469,51633,20,hybrid,1000,216,Gambia,alpha,980286.0020429768,1080.0,979186.7173023808,477,22.077564,0.016,1.67,0.02672,1.0,7.228999999999999
7474,7474,51633,20,hybrid,1000,216,Gambia,alpha,981588.0794658856,1180.0,980414.5791716472,613,22.11102,0.016,1.67,0.02672,1.0,7.228999999999999
7476,7476,51633,20,hybrid,1000,216,Gambia,gamma,995838.6244129884,1220.0,994739.6961833484,58,22.182558,0.016,2.0,0.032,1.0,7.228999999999999
7477,7477,51633,20,hybrid,1000,216,Gambia,alpha,980869.2780623746,1080.0,979814.6475171502,467,22.269484,0.016,1.67,0.02672,1.0,7.228999999999999
7478,7478,51633,20,hybrid,1000,216,Mozambique,beta,788096.7515083824,958.4884258895036,786911.2968501591,253,22.254461,0.016,1.0,0.016,1.0,3.366
7482,7482,51633,20,hybrid,1000,216,Mozambique,beta,786151.9186618924,1140.0,785283.9576230615,18,22.313652,0.016,1.0,0.016,1.0,3.366
7483,7483,51633,20,hybrid,1000,216,Mozambique,beta,787780.1498899703,927.43008370688,786895.5742619408,967,22.332521,0.016,1.0,0.016,1.0,3.366
7485,7485,51633,20,hybrid,1000,216,Mozambique,beta,776237.0572266949,1146.1917364224,774919.3187286559,889,22.235735,0.016,1.0,0.016,1.0,3.366
7487,7487,51633,20,hybrid,1000,216,Gambia,alpha,980104.6731897268,1080.0,979110.7435845328,836,22.238007,0.016,1.67,0.02672,1.0,7.228999999999999
7489,7489,51633,20,hybrid,1000,216,Gambia,alpha,979610.8222315124,1300.0,978319.825570864,4,22.132227,0.016,1.67,0.02672,1.0,7.228999999999999
7490,7490,51633,20,hybrid,1000,216,Gambia,alpha,981227.446966288,940.0,980475.5829879004,205,22.260984,0.016,1.67,0.02672,1.0,7.228999999999999
7491,7491,51633,20,hybrid,1000,216,Mozambique,beta,779385.9328733573,1120.0,778131.9651133975,161,22.178553,0.016,1.0,0.016,1.0,3.366
7494,7494,51633,20,hybrid,1000,216,Gambia,alpha,983051.4623864052,1360.0,981655.2217863492,450,22.205078,0.016,1.67,0.02672,1.0,7.228999999999999
7495,7495,51633,20,hybrid,1000,216,Mozambique,beta,779207.068297238,948.916100448256,778672.4286413321,564,22.315199,0.016,1.0,0.016,1.0,3.366
7496,7496,51633,20,hybrid,1000,216,Mozambique,beta,784606.5992256757,1020.0,783318.1673195194,229,22.277142,0.016,1.0,0.016,1.0,3.366
7499,7499,51633,20,hybrid,1000,216,Mozambique,beta,784789.4559367587,1160.0,783356.9017187096,89,22.350548,0.016,1.0,0.016,1.0,3.366
7500,7500,51633,20,hybrid,1000,216,Mozambique,beta,794695.1670094642,984.29981696,793836.022966716,5,22.404842,0.016,1.0,0.016,1.0,3.366
7502,7502,51633,20,hybrid,1000,216,Gambia,alpha,983038.6195041818,1200.0,982002.3328527414,374,22.158764,0.016,1.67,0.02672,1.0,7.228999999999999
7503,7503,51633,20,hybrid,1000,216,Mozambique,beta,785968.9717821795,900.0,785007.9944987483,520,22.389954,0.016,1.0,0.016,1.0,3.366
7504,7504,51633,20,hybrid,1000,216,Gambia,alpha,982655.4442291536,1000.0,981932.2822466514,614,22.251368,0.016,1.67,0.02672,1.0,7.228999999999999
7506,7506,51633,20,hybrid,1000,216,Mozambique,beta,773377.418613877,950.6993205379072,772146.8615495982,94,22.162148,0.016,1.0,0.016,1.0,3.366
7507,7507,51633,20,hybrid,1000,216,Gambia,gamma,998775.8502119284,1100.0,997446.6467050896,45,22.35349,0.016,2.0,0.032,1.0,7.228999999999999
7510,7510,51633,20,hybrid,1000,216,Mozambique,beta,778622.003466327,1041.728,777606.8398315634,830,22.179596,0.016,1.0,0.016,1.0,3.366
7514,7514,51633,20,hybrid,1000,216,Gambia,alpha,982329.9613693198,1040.0,981229.7978413516,323,22.172358,0.016,1.67,0.02672,1.0,7.228999999999999
7516,7516,51633,20,hybrid,1000,216,Gambia,alpha,983153.33138863,1120.0,982113.0508889352,672,22.175383,0.016,1.67,0.02672,1.0,7.228999999999999
7520,7520,51633,20,hybrid,1000,216,Gambia,gamma,995069.3306318566,1180.0,993765.7333191772,630,22.085735,0.016,2.0,0.032,1.0,7.228999999999999
7521,7521,51633,20,hybrid,1000,216,Mozambique,alpha,925102.8592043236,1320.0,923749.9923425138,365,22.277594,0.016,1.67,0.02672,1.0,3.366
7523,7523,51633,20,hybrid,1000,216,Gambia,gamma,995800.8420399864,1260.0000000000002,994495.8257176408,212,22.179232,0.016,2.0,0.032,1.0,7.228999999999999
7527,7527,51633,20,hybrid,1000,216,Mozambique,beta,781944.5800222789,1260.0,781106.2442853232,140,22.338642,0.016,1.0,0.016,1.0,3.366
7529,7529,51633,20,hybrid,1000,216,Gambia,alpha,979573.9661444152,1200.0,978214.7798250128,337,22.141739,0.016,1.67,0.02672,1.0,7.228999999999999
7531,7531,51633,20,hybrid,1000,216,Gambia,beta,899227.6884496957,1100.0,898042.1579165175,717,22.250343,0.016,1.0,0.016,1.0,7.228999999999999
7532,7532,51633,20,hybrid,1000,216,Mozambique,beta,792294.7141631797,1327.43008370688,791545.4575066859,438,22.376253,0.016,1.0,0.016,1.0,3.366
7534,7534,51633,20,hybrid,1000,216,Gambia,alpha,979160.654892382,1080.0,977702.2579045008,404,22.155716,0.016,1.67,0.02672,1.0,7.228999999999999
7535,7535,51633,20,hybrid,1000,216,Gambia,gamma,994463.012759598,920.0,993512.3697863456,269,22.122053,0.016,2.0,0.032,1.0,7.228999999999999
7536,7536,51633,20,hybrid,1000,216,Mozambique,alpha,919234.0850937144,1100.0,918382.8140832224,620,22.21823,0.016,1.67,0.02672,1.0,3.366
7539,7539,51633,20,hybrid,1000,216,Gambia,alpha,983274.664009888,880.0000000000001,982342.924122782,729,22.172787,0.016,1.67,0.02672,1.0,7.228999999999999
7540,7540,51633,20,hybrid,1000,216,Gambia,gamma,997283.873603594,1040.0,996108.4500598012,985,22.209116,0.016,2.0,0.032,1.0,7.228999999999999
7541,7541,51633,20,hybrid,1000,216,Gambia,alpha,981728.909764914,940.0,980738.0357834873,620,22.136143,0.016,1.67,0.02672,1.0,7.228999999999999
7542,7542,51633,20,hybrid,1000,216,Gambia,alpha,979593.7564903372,1060.0,978866.2955728122,146,22.109428,0.016,1.67,0.02672,1.0,7.228999999999999
7543,7543,51633,20,hybrid,1000,216,Mozambique,beta,789550.4820841087,1280.0,788470.7004859424,486,22.248274,0.016,1.0,0.016,1.0,3.366
7544,7544,51633,20,hybrid,1000,216,Gambia,beta,895652.1160946081,1000.0,894511.0591532916,251,22.137245,0.016,1.0,0.016,1.0,7.228999999999999
7545,7545,51633,20,hybrid,1000,216,Mozambique,gamma,949759.103693631,1160.0,948488.5942514988,932,22.26178,0.016,2.0,0.032,1.0,3.366
7547,7547,51633,20,hybrid,1000,216,Gambia,alpha,982087.51596247,1220.0,981062.1810151918,991,22.182148,0.016,1.67,0.02672,1.0,7.228999999999999
7550,7550,51633,20,hybrid,1000,216,Mozambique,beta,778075.8913887672,1200.0,776615.8275226257,423,22.230358,0.016,1.0,0.016,1.0,3.366
7552,7552,51633,20,hybrid,1000,216,Gambia,alpha,980901.614188424,960.0,979791.20254234,583,22.148293,0.016,1.67,0.02672,1.0,7.228999999999999
7558,7558,51633,20,hybrid,1000,216,Mozambique,beta,782357.0548372758,904.29981696,781251.7730897309,971,22.29337,0.016,1.0,0.016,1.0,3.366
7563,7563,51633,20,hybrid,1000,216,Gambia,alpha,982163.8734479392,1060.0,981301.2842327596,355,22.139406,0.016,1.67,0.02672,1.0,7.228999999999999
7565,7565,51633,20,hybrid,1000,216,Gambia,alpha,978601.7875528852,1060.0,977591.887360376,212,22.179232,0.016,1.67,0.02672,1.0,7.228999999999999
7566,7566,51633,20,hybrid,1000,216,Gambia,alpha,982751.8921981888,1280.0,981372.2160538828,330,22.221186,0.016,1.67,0.02672,1.0,7.228999999999999
7568,7568,51633,20,hybrid,1000,216,Mozambique,beta,793285.0454054646,1367.43008370688,792417.8398887801,574,22.497046,0.016,1.0,0.016,1.0,3.366
7572,7572,51633,20,hybrid,1000,216,Mozambique,delta,961867.877190021,1140.0,960722.3224288464,756,22.295025,0.016,2.2,0.0352,1.0,3.366
7573,7573,51633,20,hybrid,1000,216,Mozambique,beta,776860.6715742568,992.8391846454888,775991.6571366154,154,22.23254,0.016,1.0,0.016,1.0,3.366
7575,7575,51633,20,hybrid,1000,216,Gambia,alpha,978457.2888850224,860.0,977487.311410678,642,22.19216,0.016,1.67,0.02672,1.0,7.228999999999999
7580,7580,51633,20,hybrid,1000,216,Mozambique,beta,781179.1309359416,1020.0,780226.440931966,646,22.156279,0.016,1.0,0.016,1.0,3.366
7581,7581,51633,20,hybrid,1000,216,Gambia,alpha,979329.9351745312,1220.0,978399.0659693368,625,22.275354,0.016,1.67,0.02672,1.0,7.228999999999999
7585,7585,51633,20,hybrid,1000,216,Gambia,alpha,979606.2696969697,1240.0,978502.7427084696,381,22.155783,0.016,1.67,0.02672,1.0,7.228999999999999
7586,7586,51633,20,hybrid,1000,216,Gambia,alpha,982191.3357403334,1380.0,980937.4095638297,443,22.223793,0.016,1.67,0.02672,1.0,7.228999999999999
7588,7588,51633,20,hybrid,1000,216,Mozambique,beta,789954.6498164632,940.0,789015.5362685666,499,22.325794,0.016,1.0,0.016,1.0,3.366
7589,7589,51633,20,hybrid,1000,216,Gambia,alpha,982136.4242933446,1160.0,981058.45970919,386,22.193861,0.016,1.67,0.02672,1.0,7.228999999999999
7591,7591,51633,20,hybrid,1000,216,Mozambique,beta,781251.9018786126,940.0,779847.9841792278,473,22.32002,0.016,1.0,0.016,1.0,3.366
7593,7593,51633,20,hybrid,1000,216,Mozambique,beta,792294.7141631797,1327.43008370688,791545.4575066859,438,22.376253,0.016,1.0,0.016,1.0,3.366
7595,7595,51633,20,hybrid,1000,216,Mozambique,beta,779457.6550123496,1084.29981696,778479.946387439,969,22.279362,0.016,1.0,0.016,1.0,3.366
7599,7599,51633,20,hybrid,1000,216,Gambia,alpha,981086.1897510448,1300.0,979690.6112087476,27,22.268314,0.016,1.67,0.02672,1.0,7.228999999999999
7600,7600,51633,20,hybrid,1000,216,Mozambique,beta,788269.6830227945,1000.0,786998.1373418234,3,22.425438,0.016,1.0,0.016,1.0,3.366
7601,7601,51633,20,hybrid,1000,216,Mozambique,beta,787308.5703785904,1000.0,786424.7307662644,851,22.335396,0.016,1.0,0.016,1.0,3.366
7602,7602,51633,20,hybrid,1000,216,Gambia,alpha,983425.9383546568,940.0,982496.560902745,728,22.322447,0.016,1.67,0.02672,1.0,7.228999999999999
7604,7604,51633,20,hybrid,1000,216,Mozambique,beta,794870.7881195568,929.91840370688,793727.5551925206,424,22.333933,0.016,1.0,0.016,1.0,3.366
7606,7606,51633,20,hybrid,1000,216,Mozambique,beta,782327.5408373179,904.29981696,781429.4385978293,509,22.186543,0.016,1.0,0.016,1.0,3.366
7611,7611,51633,20,hybrid,1000,216,Mozambique,beta,784518.9294256205,911.3276105349922,783508.2591453186,456,22.40821,0.016,1.0,0.016,1.0,3.366
7613,7613,51633,20,hybrid,1000,216,Mozambique,delta,956522.5477573453,1180.0,955588.8096232212,358,22.188087,0.016,2.2,0.0352,1.0,3.366
7617,7617,51633,20,hybrid,1000,216,Gambia,alpha,978371.950996617,1160.0,977026.6561892872,264,22.135881,0.016,1.67,0.02672,1.0,7.228999999999999
7621,7621,51633,20,hybrid,1000,216,Gambia,alpha,980606.2675165985,840.0,979882.1872642724,578,22.21285,0.016,1.67,0.02672,1.0,7.228999999999999
7622,7622,51633,20,hybrid,1000,216,Gambia,alpha,981083.9422558995,1060.0,979872.9824988733,526,22.203175,0.016,1.67,0.02672,1.0,7.228999999999999
7624,7624,51633,20,hybrid,1000,216,Mozambique,beta,785531.385111783,935.4070215745865,784535.7529466008,378,22.293884,0.016,1.0,0.016,1.0,3.366
7626,7626,51633,20,hybrid,1000,216,Gambia,alpha,979867.2593980388,1100.0,978823.0397311024,8,22.205118,0.016,1.67,0.02672,1.0,7.228999999999999
7627,7627,51633,20,hybrid,1000,216,Mozambique,beta,782557.5932509277,1120.0,781070.0267817392,1000,22.333252,0.016,1.0,0.016,1.0,3.366
7629,7629,51633,20,hybrid,1000,216,Mozambique,beta,781687.2010504233,948.916100448256,781079.3465989962,6,22.196218,0.016,1.0,0.016,1.0,3.366
7630,7630,51633,20,hybrid,1000,216,Gambia,beta,898099.1332753887,1000.0,897026.9703614681,309,22.01953,0.016,1.0,0.016,1.0,7.228999999999999
7632,7632,51633,20,hybrid,1000,216,Mozambique,beta,781577.2962816745,1172.8391846454888,780108.6038102868,927,22.44238,0.016,1.0,0.016,1.0,3.366
7634,7634,51633,20,hybrid,1000,216,Mozambique,beta,780084.3557700242,1020.0,779164.5006355218,369,22.312412,0.016,1.0,0.016,1.0,3.366
7638,7638,51633,20,hybrid,1000,216,Mozambique,beta,781813.9811185148,1024.29981696,780870.2626591027,805,22.318312,0.016,1.0,0.016,1.0,3.366
7640,7640,51633,20,hybrid,1000,216,Gambia,delta,1002540.5014131538,1100.0,1001400.7179409848,90,22.177948,0.016,2.2,0.0352,1.0,7.228999999999999
7644,7644,51633,20,hybrid,1000,216,Gambia,alpha,980398.23655781,1020.0,979307.9572678908,259,22.30931,0.016,1.67,0.02672,1.0,7.228999999999999
7646,7646,51633,20,hybrid,1000,216,Gambia,alpha,980180.897398355,1067.1777092703796,978938.4425333694,923,22.21356,0.016,1.67,0.02672,1.0,7.228999999999999
7647,7647,51633,20,hybrid,1000,216,Gambia,alpha,980426.6040263894,1080.0,979383.7598238704,385,22.120533,0.016,1.67,0.02672,1.0,7.228999999999999
7652,7652,51633,20,hybrid,1000,216,Mozambique,beta,791616.559930956,1038.4884258895036,790213.6851619453,903,22.298878,0.016,1.0,0.016,1.0,3.366
7663,7663,51633,20,hybrid,1000,216,Gambia,alpha,981465.5461176948,1140.0,980269.1996929774,131,22.247133,0.016,1.67,0.02672,1.0,7.228999999999999
7665,7665,51633,20,hybrid,1000,216,Mozambique,beta,785225.0836368473,920.0,784370.2441913894,406,22.263498,0.016,1.0,0.016,1.0,3.366
7670,7670,51633,20,hybrid,1000,216,Mozambique,beta,782122.9149505025,1240.0,780801.125421037,172,22.282717,0.016,1.0,0.016,1.0,3.366
7674,7674,51633,20,hybrid,1000,216,Gambia,alpha,982329.8473370224,1180.0000000000002,981167.4485826144,288,22.188028,0.016,1.67,0.02672,1.0,7.228999999999999
7676,7676,51633,20,hybrid,1000,216,Gambia,alpha,979575.416250528,1140.0,978902.0592444836,970,22.215887,0.016,1.67,0.02672,1.0,7.228999999999999
7679,7679,51633,20,hybrid,1000,216,Gambia,delta,1002234.2818946416,960.0,1001420.2370090731,683,22.179445,0.016,2.2,0.0352,1.0,7.228999999999999
7682,7682,51633,20,hybrid,1000,216,Mozambique,beta,776043.4243038878,1006.1917364224,775187.4554256336,785,22.205204,0.016,1.0,0.016,1.0,3.366
7686,7686,51633,20,hybrid,1000,216,Mozambique,beta,781799.2887722835,1060.0,780253.945713773,884,22.414503,0.016,1.0,0.016,1.0,3.366
7687,7687,51633,20,hybrid,1000,216,Gambia,alpha,979443.0367885558,960.0,978378.8341774438,442,22.083447,0.016,1.67,0.02672,1.0,7.228999999999999
7688,7688,51633,20,hybrid,1000,216,Gambia,alpha,979405.0904826015,1200.0,978176.561525129,56,22.22578,0.016,1.67,0.02672,1.0,7.228999999999999
7689,7689,51633,20,hybrid,1000,216,Mozambique,beta,777857.2950055923,788.916100448256,776649.3872428095,476,22.255611,0.016,1.0,0.016,1.0,3.366
7690,7690,51633,20,hybrid,1000,216,Mozambique,gamma,946842.8100584656,1080.0,945927.968990512,261,22.278545,0.016,2.0,0.032,1.0,3.366
7693,7693,51633,20,hybrid,1000,216,Gambia,alpha,981469.500577525,1020.0,980506.370796184,608,22.272087,0.016,1.67,0.02672,1.0,7.228999999999999
7694,7694,51633,20,hybrid,1000,216,Mozambique,beta,781813.9811185148,1024.29981696,780870.2626591027,805,22.318312,0.016,1.0,0.016,1.0,3.366
7695,7695,51633,20,hybrid,1000,216,Gambia,alpha,982873.429631398,820.0,982288.5435889688,654,22.299713,0.016,1.67,0.02672,1.0,7.228999999999999
7698,7698,51633,20,hybrid,1000,216,Mozambique,delta,961898.6359294208,1400.0,960773.4713829876,584,22.344482,0.016,2.2,0.0352,1.0,3.366
7699,7699,51633,20,hybrid,1000,216,Gambia,delta,1002571.6086601164,1040.0,1001600.281485745,305,22.257439,0.016,2.2,0.0352,1.0,7.228999999999999
7700,7700,51633,20,hybrid,1000,216,Gambia,alpha,981493.2379275832,1100.0,980469.4366992884,679,22.125628,0.016,1.67,0.02672,1.0,7.228999999999999
7702,7702,51633,20,hybrid,1000,216,Mozambique,alpha,918431.3546806728,1220.0,916911.1954441228,667,22.304869,0.016,1.67,0.02672,1.0,3.366
7706,7706,51633,20,hybrid,1000,216,Gambia,delta,1003414.3505490974,1060.0,1002409.2982149645,270,22.188091,0.016,2.2,0.0352,1.0,7.228999999999999
7709,7709,51633,20,hybrid,1000,216,Mozambique,beta,782074.3231613697,1160.0,781096.1960187271,14,22.2673,0.016,1.0,0.016,1.0,3.366
7710,7710,51633,20,hybrid,1000,216,Mozambique,delta,960586.520459114,940.0,959365.8487103542,427,22.309177,0.016,2.2,0.0352,1.0,3.366
7712,7712,51633,20,hybrid,1000,216,Mozambique,beta,782460.9694487541,1200.0,781280.9336357348,441,22.373802,0.016,1.0,0.016,1.0,3.366
